File Name	Subject Description	Motion Description	KeyWords	Number of Frames	Frame Rate	Length (s)
118_04.amc	Jumping	Jump	[]	268	120	2.2333333333333334
118_05.amc	Jumping	Jump	[]	294	120	2.45
118_06.amc	Jumping	Jump	[]	225	120	1.875
118_07.amc	Jumping	Jump	[]	289	120	2.408333333333333
118_08.amc	Jumping	Jump	[]	267	120	2.225
118_09.amc	Jumping	Jump	[]	199	120	1.6583333333333334
118_10.amc	Jumping	Jump	[]	217	120	1.8083333333333333
118_11.amc	Jumping	Jump	[]	287	120	2.3916666666666666
118_12.amc	Jumping	Jump	[]	294	120	2.45
118_13.amc	Jumping	Jump	[]	283	120	2.3583333333333334
118_14.amc	Jumping	Jump	[]	318	120	2.65
118_15.amc	Jumping	Jump	[]	266	120	2.216666666666667
118_16.amc	Jumping	Jump	[]	275	120	2.2916666666666665
118_17.amc	Jumping	Jump	[]	268	120	2.2333333333333334
118_18.amc	Jumping	Jump	[]	246	120	2.05
118_19.amc	Jumping	Jump	[]	254	120	2.1166666666666667
118_20.amc	Jumping	Jump	[]	232	120	1.9333333333333333
118_21.amc	Jumping	Jump	[]	313	120	2.6083333333333334
118_22.amc	Jumping	Jump	[]	269	120	2.2416666666666667
118_23.amc	Jumping	Jump	[]	272	120	2.2666666666666666
118_24.amc	Jumping	Jump	[]	295	120	2.4583333333333335
118_25.amc	Jumping	Jump	[]	243	120	2.025
118_26.amc	Jumping	Jump	[]	270	120	2.25
118_27.amc	Jumping	Jump	[]	271	120	2.2583333333333333
118_28.amc	Jumping	Jump	[]	290	120	2.4166666666666665
118_29.amc	Jumping	Jump	[]	242	120	2.0166666666666666
118_30.amc	Jumping	Jump	[]	343	120	2.8583333333333334
118_31.amc	Jumping	Motorcycle	[]	86	120	0.7166666666666667
118_32.amc	Jumping	Range of motion	[]	781	120	6.508333333333334
120_01.amc	Various Style Walks	Alien Turn	[]	508	120	4.233333333333333
120_02.amc	Various Style Walks	Gorilla	[]	593	120	4.941666666666666
120_03.amc	Various Style Walks	Mickey cast spell	[]	630	120	5.25
120_04.amc	Various Style Walks	Mickey Conducting	[]	2709	120	22.575
120_05.amc	Various Style Walks	Mickey Dance	[]	563	120	4.691666666666666
120_06.amc	Various Style Walks	Mickey Dance	[]	596	120	4.966666666666667
120_07.amc	Various Style Walks	Mickey Dance	[]	463	120	3.8583333333333334
120_08.amc	Various Style Walks	Mickey sneaky walk	['walk']	500	120	4.166666666666667
120_09.amc	Various Style Walks	Mickey sneaking walk	['walk']	531	120	4.425
120_10.amc	Various Style Walks	Mickey sneaking walk	['walk']	509	120	4.241666666666666
120_11.amc	Various Style Walks	Mickey sneaking walk	['walk']	516	120	4.3
120_12.amc	Various Style Walks	Mickey sneaking walk	['walk']	434	120	3.6166666666666667
120_13.amc	Various Style Walks	Mickey sneaking walk	['walk']	416	120	3.466666666666667
120_14.amc	Various Style Walks	Mickey sneaking walk	['walk']	534	120	4.45
120_15.amc	Various Style Walks	Mickey Surprised	[]	612	120	5.1
120_16.amc	Various Style Walks	Mickey Surprised	[]	631	120	5.258333333333334
120_17.amc	Various Style Walks	Mickey Walk	[]	480	120	4.0
120_18.amc	Various Style Walks	Mickey Walk	[]	569	120	4.741666666666666
120_19.amc	Various Style Walks	Walk slow	[]	5329	120	44.40833333333333
120_20.amc	Various Style Walks	Walk	[]	4472	120	37.266666666666666
120_21.amc	Various Style Walks	Robot	[]	1296	120	10.8
120_22.amc	Various Style Walks	Zombie	[]	551	120	4.591666666666667
122_01.amc	Varying Height and Length Steps	clean	[]	263	120	2.191666666666667
122_02.amc	Varying Height and Length Steps	clean	[]	151	120	1.2583333333333333
122_03.amc	Varying Height and Length Steps	clean	[]	278	120	2.316666666666667
122_04.amc	Varying Height and Length Steps	clean	[]	194	120	1.6166666666666667
122_05.amc	Varying Height and Length Steps	clean	[]	202	120	1.6833333333333333
122_06.amc	Varying Height and Length Steps	clean	[]	166	120	1.3833333333333333
122_07.amc	Varying Height and Length Steps	clean	[]	175	120	1.4583333333333333
122_08.amc	Varying Height and Length Steps	clean	[]	192	120	1.6
122_09.amc	Varying Height and Length Steps	clean	[]	187	120	1.5583333333333333
122_10.amc	Varying Height and Length Steps	clean	[]	199	120	1.6583333333333334
122_11.amc	Varying Height and Length Steps		[]	40	120	0.3333333333333333
122_12.amc	Varying Height and Length Steps	clean	[]	211	120	1.7583333333333333
122_13.amc	Varying Height and Length Steps	clean	[]	210	120	1.75
122_14.amc	Varying Height and Length Steps	clean	[]	178	120	1.4833333333333334
122_15.amc	Varying Height and Length Steps	clean	[]	217	120	1.8083333333333333
122_16.amc	Varying Height and Length Steps	clean	[]	212	120	1.7666666666666666
122_17.amc	Varying Height and Length Steps	clean	[]	217	120	1.8083333333333333
122_18.amc	Varying Height and Length Steps	clean	[]	193	120	1.6083333333333334
122_19.amc	Varying Height and Length Steps	clean	[]	211	120	1.7583333333333333
122_20.amc	Varying Height and Length Steps	clean	[]	217	120	1.8083333333333333
122_21.amc	Varying Height and Length Steps	clean	[]	215	120	1.7916666666666667
122_22.amc	Varying Height and Length Steps	clean	[]	2237	120	18.641666666666666
122_23.amc	Varying Height and Length Steps	clean	[]	225	120	1.875
122_24.amc	Varying Height and Length Steps	clean	[]	221	120	1.8416666666666666
122_25.amc	Varying Height and Length Steps	clean	[]	225	120	1.875
122_26.amc	Varying Height and Length Steps	clean	[]	217	120	1.8083333333333333
122_27.amc	Varying Height and Length Steps	clean	[]	409	120	3.408333333333333
122_28.amc	Varying Height and Length Steps	clean	[]	387	120	3.225
122_29.amc	Varying Height and Length Steps	clean	[]	394	120	3.283333333333333
122_30.amc	Varying Height and Length Steps	clean	[]	420	120	3.5
122_31.amc	Varying Height and Length Steps	clean	[]	389	120	3.2416666666666667
122_32.amc	Varying Height and Length Steps	clean	[]	433	120	3.6083333333333334
122_33.amc	Varying Height and Length Steps	clean	[]	537	120	4.475
122_34.amc	Varying Height and Length Steps	clean	[]	402	120	3.35
122_35.amc	Varying Height and Length Steps	clean	[]	436	120	3.6333333333333333
122_36.amc	Varying Height and Length Steps	clean	[]	442	120	3.683333333333333
122_37.amc	Varying Height and Length Steps	clean	[]	398	120	3.316666666666667
122_38.amc	Varying Height and Length Steps	clean	[]	418	120	3.4833333333333334
122_39.amc	Varying Height and Length Steps	clean	[]	404	120	3.3666666666666667
122_40.amc	Varying Height and Length Steps	clean	[]	220	120	1.8333333333333333
122_41.amc	Varying Height and Length Steps	clean	[]	195	120	1.625
122_42.amc	Varying Height and Length Steps	clean	[]	224	120	1.8666666666666667
122_43.amc	Varying Height and Length Steps	clean	[]	248	120	2.066666666666667
122_44.amc	Varying Height and Length Steps	clean	[]	275	120	2.2916666666666665
122_45.amc	Varying Height and Length Steps	clean	[]	205	120	1.7083333333333333
122_46.amc	Varying Height and Length Steps	clean	[]	208	120	1.7333333333333334
122_47.amc	Varying Height and Length Steps	clean	[]	258	120	2.15
122_48.amc	Varying Height and Length Steps	clean	[]	184	120	1.5333333333333334
122_49.amc	Varying Height and Length Steps	clean	[]	189	120	1.575
122_50.amc	Varying Height and Length Steps	clean	[]	219	120	1.825
122_51.amc	Varying Height and Length Steps	clean	[]	245	120	2.0416666666666665
122_52.amc	Varying Height and Length Steps	clean	[]	211	120	1.7583333333333333
122_53.amc	Varying Height and Length Steps	clean	[]	224	120	1.8666666666666667
122_54.amc	Varying Height and Length Steps	clean	[]	174	120	1.45
122_55.amc	Varying Height and Length Steps	clean	[]	306	120	2.55
122_56.amc	Varying Height and Length Steps	clean	[]	208	120	1.7333333333333334
122_57.amc	Varying Height and Length Steps	clean	[]	170	120	1.4166666666666667
122_58.amc	Varying Height and Length Steps	cleaned	[]	151	120	1.2583333333333333
122_59.amc	Varying Height and Length Steps	clean	[]	250	120	2.0833333333333335
122_60.amc	Varying Height and Length Steps	clean	[]	168	120	1.4
122_61.amc	Varying Height and Length Steps	clean	[]	209	120	1.7416666666666667
122_62.amc	Varying Height and Length Steps	clean	[]	197	120	1.6416666666666666
122_63.amc	Varying Height and Length Steps	clean	[]	285	120	2.375
122_64.amc	Varying Height and Length Steps	clean	[]	240	120	2.0
122_65.amc	Varying Height and Length Steps	clean	[]	166	120	1.3833333333333333
122_66.amc	Varying Height and Length Steps	clean	[]	279	120	2.325
122_67.amc	Varying Height and Length Steps	clean	[]	280	120	2.3333333333333335
122_68.amc	Varying Height and Length Steps	clean	[]	274	120	2.283333333333333
123_01.amc	Carry Suitcase with Varying Weights	15.5 lbs	[]	297	120	2.475
123_02.amc	Carry Suitcase with Varying Weights	15.5 lbs	[]	315	120	2.625
123_03.amc	Carry Suitcase with Varying Weights	19.5lb	[]	771	120	6.425
123_04.amc	Carry Suitcase with Varying Weights	19.5 lbs	[]	695	120	5.791666666666667
123_05.amc	Carry Suitcase with Varying Weights	19.5 lbs	[]	376	120	3.1333333333333333
123_06.amc	Carry Suitcase with Varying Weights	19.5 lbs	[]	347	120	2.8916666666666666
123_07.amc	Carry Suitcase with Varying Weights	12.5lb	[]	649	120	5.408333333333333
123_08.amc	Carry Suitcase with Varying Weights	12.5 lbs	[]	355	120	2.9583333333333335
123_09.amc	Carry Suitcase with Varying Weights	12.5 lbs	[]	349	120	2.908333333333333
123_10.amc	Carry Suitcase with Varying Weights	12.5lb	[]	332	120	2.7666666666666666
123_11.amc	Carry Suitcase with Varying Weights	15.5 lbs	[]	260	120	2.1666666666666665
123_12.amc	Carry Suitcase with Varying Weights	15.5 lbs	[]	331	120	2.7583333333333333
123_13.amc	Carry Suitcase with Varying Weights	15.5 lbs	[]	279	120	2.325
124_01.amc	Sports Related Motions	Baseball Pitch	[]	267	120	2.225
124_02.amc	Sports Related Motions	Baseball Pitch	[]	549	120	4.575
124_03.amc	Sports Related Motions	Basketball Shoot	[]	400	120	3.3333333333333335
124_04.amc	Sports Related Motions	Basketball Free Throw	[]	302	120	2.5166666666666666
124_05.amc	Sports Related Motions	Basketball Jump Shot	[]	328	120	2.7333333333333334
124_06.amc	Sports Related Motions	Basketball Lay Up	[]	288	120	2.4
124_07.amc	Sports Related Motions	Baseball Swing	[]	540	120	4.5
124_08.amc	Sports Related Motions	Baseball Bunt	[]	327	120	2.725
124_09.amc	Sports Related Motions	Frisbee	[]	1026	120	8.55
124_10.amc	Sports Related Motions	Motorcycle	[]	103	120	0.8583333333333333
124_11.amc	Sports Related Motions	2 Foot Jump	[]	415	120	3.4583333333333335
124_12.amc	Sports Related Motions	Underhand Toss	[]	618	120	5.15
124_13.amc	Sports Related Motions	Underhand Fast Pitch	[]	361	120	3.0083333333333333
125_01.amc	Swimming	Breast Stroke	[]	1773	120	14.775
125_02.amc	Swimming	Breast Stroke	[]	1781	120	14.841666666666667
125_03.amc	Swimming	Break Stroke	[]	1836	120	15.3
125_04.amc	Swimming	Breast Stroke	[]	2004	120	16.7
125_05.amc	Swimming	Butterfly	[]	1115	120	9.291666666666666
125_06.amc	Swimming	Free Style	[]	2034	120	16.95
125_07.amc	Swimming	Motorcycle	[]	150	120	1.25
126_01.amc	Swimming 2	Back Stroke	[]	1080	120	9.0
126_02.amc	Swimming 2	Back Stroke	[]	732	120	6.1
126_03.amc	Swimming 2	Breast Stroke	[]	1075	120	8.958333333333334
126_04.amc	Swimming 2	Breast Stroke	[]	689	120	5.741666666666666
126_05.amc	Swimming 2	Breast Stroke	[]	649	120	5.408333333333333
126_06.amc	Swimming 2	Fly Stroke	[]	1044	120	8.7
126_07.amc	Swimming 2	Fly Stroke	[]	1047	120	8.725
126_08.amc	Swimming 2	Fly Stroke	[]	639	120	5.325
126_09.amc	Swimming 2	Fly Stroke	[]	741	120	6.175
126_10.amc	Swimming 2	Free Style	[]	521	120	4.341666666666667
126_11.amc	Swimming 2	Free Style	[]	761	120	6.341666666666667
126_12.amc	Swimming 2	Free Style	[]	1006	120	8.383333333333333
126_13.amc	Swimming 2	Motorcycle	[]	47	120	0.39166666666666666
126_14.amc	Swimming 2	Range of Motion	[]	2814	120	23.45
127_01.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Motorcycle	[]	105	120	0.875
127_02.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Range of Motion	[]	732	120	6.1
127_03.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run	[]	137	120	1.1416666666666666
127_04.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Walk to Run	[]	185	120	1.5416666666666667
127_05.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run to Quick Stop	[]	160	120	1.3333333333333333
127_06.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run	[]	71	120	0.5916666666666667
127_07.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run	[]	60	120	0.5
127_08.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run	[]	57	120	0.475
127_09.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Right	[]	82	120	0.6833333333333333
127_10.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Right	[]	69	120	0.575
127_11.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Left	[]	82	120	0.6833333333333333
127_12.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Left	[]	73	120	0.6083333333333333
127_13.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Side Step Left	[]	76	120	0.6333333333333333
127_14.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Side Step Right	[]	62	120	0.5166666666666667
127_15.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Turn Left	[]	67	120	0.5583333333333333
127_16.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Turn Right	[]	107	120	0.8916666666666667
127_17.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Stop Run	[]	158	120	1.3166666666666667
127_18.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Stop Run	[]	163	120	1.3583333333333334
127_19.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Quick Stop Run	[]	182	120	1.5166666666666666
127_20.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Quick Stop Run	[]	149	120	1.2416666666666667
127_21.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Jump Stop Run	[]	147	120	1.225
127_22.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Jump Stop Run	[]	149	120	1.2416666666666667
127_23.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Dive Over Roll Run	[]	145	120	1.2083333333333333
127_24.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Dive Over Roll Run	[]	140	120	1.1666666666666667
127_25.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Jump Over	[]	95	120	0.7916666666666666
127_26.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Jump Over	[]	102	120	0.85
127_27.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Jump Over	[]	103	120	0.8583333333333333
127_28.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Jump Over	[]	90	120	0.75
127_29.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Duck Underneath	[]	86	120	0.7166666666666667
127_30.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Duck Underneath	[]	99	120	0.825
127_31.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Duck Underneath	[]	213	120	1.775
127_32.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Duck Underneath	[]	136	120	1.1333333333333333
127_33.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Over	[]	85	120	0.7083333333333334
127_34.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Over	[]	84	120	0.7
127_35.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Over	[]	99	120	0.825
127_36.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Over	[]	89	120	0.7416666666666667
127_37.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Duck Underneath	[]	142	120	1.1833333333333333
127_38.amc	Action Adventure Obstacles, running, jumping, ducking, rolling	Run Duck Underneath	[]	79	120	0.6583333333333333
128_01.amc	Action Adventure Motions running, ducking, rolling, stopping	Motorcycle	[]	135	120	1.125
128_02.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Left	[]	69	120	0.575
128_03.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Right	[]	67	120	0.5583333333333333
128_04.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Duck Underneath	[]	56	120	0.4666666666666667
128_05.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Stop Run	[]	86	120	0.7166666666666667
128_06.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Stop Run	[]	81	120	0.675
128_07.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Stop Run	[]	143	120	1.1916666666666667
128_08.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Stop Run	[]	137	120	1.1416666666666666
128_09.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Roll Underneath	[]	71	120	0.5916666666666667
128_10.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Dive Over Roll Run	[]	177	120	1.475
128_11.amc	Action Adventure Motions running, ducking, rolling, stopping	Run Dive Over Roll Run	[]	157	120	1.3083333333333333
131_01.amc	Michael Jackson Styled Motions	Start Walk Stop	[]	413	120	3.441666666666667
131_02.amc	Michael Jackson Styled Motions	Start Walk Stop	[]	519	120	4.325
131_03.amc	Michael Jackson Styled Motions	Start Hop Stop	[]	458	120	3.816666666666667
131_04.amc	Michael Jackson Styled Motions	Start Hop Stop	[]	452	120	3.7666666666666666
131_05.amc	Michael Jackson Styled Motions	Start Duck Underneath Stop	[]	526	120	4.383333333333334
131_06.amc	Michael Jackson Styled Motions	Start Duck Underneath Stop	[]	492	120	4.1
131_07.amc	Michael Jackson Styled Motions	Jump Stop	[]	287	120	2.3916666666666666
131_08.amc	Michael Jackson Styled Motions	Jump Stop	[]	326	120	2.716666666666667
131_09.amc	Michael Jackson Styled Motions	Start Walk Left	[]	955	120	7.958333333333333
131_10.amc	Michael Jackson Styled Motions	Start Walk Left	[]	739	120	6.158333333333333
131_11.amc	Michael Jackson Styled Motions	Start Walk Left	[]	486	120	4.05
131_12.amc	Michael Jackson Styled Motions	Start Walk Right	[]	319	120	2.658333333333333
131_13.amc	Michael Jackson Styled Motions	Start Walk Right	[]	547	120	4.558333333333334
131_14.amc	Michael Jackson Styled Motions	Start Walk Right	[]	804	120	6.7
132_01.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	588	120	4.9
132_02.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	475	120	3.9583333333333335
132_03.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	615	120	5.125
132_04.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	562	120	4.683333333333334
132_05.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	547	120	4.558333333333334
132_06.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	552	120	4.6
132_07.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	375	120	3.125
132_08.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	605	120	5.041666666666667
132_09.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	492	120	4.1
132_10.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	676	120	5.633333333333334
132_11.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	670	120	5.583333333333333
132_12.amc	Varying Weird Walks	Walk With Arms Out,  balancing	[]	658	120	5.483333333333333
132_13.amc	Varying Weird Walks	Walk Backwards	[]	3963	120	33.025
132_14.amc	Varying Weird Walks	Walk Duck Footed	[]	2762	120	23.016666666666666
132_15.amc	Varying Weird Walks	Walk With Knees Bent	[]	2726	120	22.716666666666665
132_16.amc	Varying Weird Walks	Walk Crossover	[]	3877	120	32.30833333333333
132_17.amc	Varying Weird Walks	Walk Fast	[]	111	120	0.925
132_18.amc	Varying Weird Walks	Walk Fast	[]	176	120	1.4666666666666666
132_19.amc	Varying Weird Walks	Walk Fast	[]	112	120	0.9333333333333333
132_20.amc	Varying Weird Walks	Walk Fast	[]	142	120	1.1833333333333333
132_21.amc	Varying Weird Walks	Walk Fast	[]	147	120	1.225
132_22.amc	Varying Weird Walks	Walk Fast	[]	154	120	1.2833333333333334
132_23.amc	Varying Weird Walks	Hop on left foot	[]	310	120	2.5833333333333335
132_24.amc	Varying Weird Walks	Hop on left foot	[]	307	120	2.558333333333333
132_25.amc	Varying Weird Walks	Hop on left foot	[]	231	120	1.925
132_26.amc	Varying Weird Walks	Hop on left foot	[]	265	120	2.2083333333333335
132_27.amc	Varying Weird Walks	Hop on left foot	[]	302	120	2.5166666666666666
132_28.amc	Varying Weird Walks	Hop on left foot	[]	298	120	2.4833333333333334
132_29.amc	Varying Weird Walks	Bouncy Walk	[]	323	120	2.691666666666667
132_30.amc	Varying Weird Walks	Bouncy Walk	[]	325	120	2.7083333333333335
132_31.amc	Varying Weird Walks	Bouncy Walk	[]	298	120	2.4833333333333334
132_32.amc	Varying Weird Walks	Bouncy Walk	[]	267	120	2.225
132_33.amc	Varying Weird Walks	Bouncy Walk	[]	170	120	1.4166666666666667
132_34.amc	Varying Weird Walks	Bouncy Walk	[]	215	120	1.7916666666666667
132_35.amc	Varying Weird Walks	Walk Leaning To The Right	[]	526	120	4.383333333333334
132_36.amc	Varying Weird Walks	Walk Leaning To The Right	[]	1622	120	13.516666666666667
132_37.amc	Varying Weird Walks	Marching	[]	2804	120	23.366666666666667
132_38.amc	Varying Weird Walks	Motorcycle	[]	74	120	0.6166666666666667
132_39.amc	Varying Weird Walks	Pigeon Toed Walking	[]	2603	120	21.691666666666666
132_40.amc	Varying Weird Walks	Walk With Stiff Arms	[]	352	120	2.933333333333333
132_41.amc	Varying Weird Walks	Walk With Stiff Arms	[]	2649	120	22.075
132_42.amc	Varying Weird Walks	Walk Swinging Shoulders	[]	287	120	2.3916666666666666
132_43.amc	Varying Weird Walks	Walk Swinging Shoulders	[]	334	120	2.783333333333333
132_44.amc	Varying Weird Walks	Walk Swinging Shoulders	[]	2167	120	18.058333333333334
132_45.amc	Varying Weird Walks	Walk Slow	[]	637	120	5.308333333333334
132_46.amc	Varying Weird Walks	Walk Slow	[]	509	120	4.241666666666666
132_47.amc	Varying Weird Walks	Walk Slow	[]	628	120	5.233333333333333
132_48.amc	Varying Weird Walks	Walk Slow	[]	676	120	5.633333333333334
132_49.amc	Varying Weird Walks	Walk Slow	[]	727	120	6.058333333333334
132_50.amc	Varying Weird Walks	Walk Slow	[]	890	120	7.416666666666667
132_51.amc	Varying Weird Walks	Tpose	[]	72	120	0.6
132_52.amc	Varying Weird Walks	Range of Motion	[]	555	120	4.625
132_53.amc	Varying Weird Walks	Walk With Legs Apart	[]	2708	120	22.566666666666666
132_54.amc	Varying Weird Walks	Walk With Wild Arms	[]	2511	120	20.925
132_55.amc	Varying Weird Walks	Walk With Wild Legs	[]	1289	120	10.741666666666667
132_56.amc	Varying Weird Walks	Walk With Wild Legs	[]	2951	120	24.591666666666665
133_01.amc	Baby Styled Walk	Walk Crawl	[]	572	120	4.766666666666667
133_02.amc	Baby Styled Walk	Walk Crawl	[]	597	120	4.975
133_03.amc	Baby Styled Walk	Walk Jump	[]	524	120	4.366666666666666
133_04.amc	Baby Styled Walk	Walk Jump	[]	325	120	2.7083333333333335
133_05.amc	Baby Styled Walk	Walk Jump	[]	406	120	3.3833333333333333
133_06.amc	Baby Styled Walk	Walk Jump	[]	366	120	3.05
133_07.amc	Baby Styled Walk	Walk Jump	[]	408	120	3.4
133_08.amc	Baby Styled Walk	Stretch Walk	[]	512	120	4.266666666666667
133_09.amc	Baby Styled Walk	Stretch Walk	[]	720	120	6.0
133_10.amc	Baby Styled Walk	Stretch Walk	[]	550	120	4.583333333333333
133_11.amc	Baby Styled Walk	Walk Stop Walk	[]	442	120	3.683333333333333
133_12.amc	Baby Styled Walk	Walk Stop Walk	[]	403	120	3.3583333333333334
133_13.amc	Baby Styled Walk	Walk Stop Walk	[]	475	120	3.9583333333333335
133_14.amc	Baby Styled Walk	Walk Left	[]	369	120	3.075
133_15.amc	Baby Styled Walk	Walk Left	[]	369	120	3.075
133_16.amc	Baby Styled Walk	Walk Left	[]	210	120	1.75
133_17.amc	Baby Styled Walk	Walk Right	[]	240	120	2.0
133_18.amc	Baby Styled Walk	Walk Right	[]	195	120	1.625
133_19.amc	Baby Styled Walk	Walk Right	[]	347	120	2.8916666666666666
133_20.amc	Baby Styled Walk	Walk Right	[]	454	120	3.783333333333333
133_21.amc	Baby Styled Walk	Walk	[]	327	120	2.725
133_22.amc	Baby Styled Walk	Walk	[]	315	120	2.625
133_23.amc	Baby Styled Walk	Walk	[]	352	120	2.933333333333333
133_24.amc	Baby Styled Walk	Walk ZigZag	[]	393	120	3.275
133_25.amc	Baby Styled Walk	Motorcycle	[]	170	120	1.4166666666666667
133_26.amc	Baby Styled Walk	Range of Motion	[]	513	120	4.275
134_01.amc	Skateboard Motions	Duck Under	[]	148	120	1.2333333333333334
134_02.amc	Skateboard Motions	Go Forward	[]	109	120	0.9083333333333333
134_03.amc	Skateboard Motions	Lean Turn Right	[]	165	120	1.375
134_04.amc	Skateboard Motions	Motorcycle	[]	79	120	0.6583333333333333
134_05.amc	Skateboard Motions	Pump Jump	[]	134	120	1.1166666666666667
134_06.amc	Skateboard Motions	Push Turn Left	[]	124	120	1.0333333333333334
134_07.amc	Skateboard Motions	Push Turn Left	[]	125	120	1.0416666666666667
134_08.amc	Skateboard Motions	Push Turn Right	[]	107	120	0.8916666666666667
134_09.amc	Skateboard Motions	Push Turn Right	[]	83	120	0.6916666666666667
134_10.amc	Skateboard Motions	Start	[]	142	120	1.1833333333333333
134_11.amc	Skateboard Motions	Start	[]	141	120	1.175
134_12.amc	Skateboard Motions	Stop and Go	[]	152	120	1.2666666666666666
134_13.amc	Skateboard Motions	Stop and Go	[]	183	120	1.525
134_14.amc	Skateboard Motions	Stop ang Go	[]	197	120	1.6416666666666666
134_15.amc	Skateboard Motions	Lean Turn Left	[]	107	120	0.8916666666666667
135_01.amc	Martial Arts Walks	Bassai	[]	2547	120	21.225
135_02.amc	Martial Arts Walks	Empi	[]	2167	120	18.058333333333334
135_03.amc	Martial Arts Walks	Empi	[]	1144	120	9.533333333333333
135_04.amc	Martial Arts Walks	Front Kick	[]	547	120	4.558333333333334
135_05.amc	Martial Arts Walks	Gedanbarai	[]	1024	120	8.533333333333333
135_06.amc	Martial Arts Walks	Heiansyodan	[]	1358	120	11.316666666666666
135_07.amc	Martial Arts Walks	Mawashigeri	[]	612	120	5.1
135_08.amc	Martial Arts Walks	Motorcycle	[]	120	120	1.0
135_09.amc	Martial Arts Walks	Oiduki	[]	895	120	7.458333333333333
135_10.amc	Martial Arts Walks	Syutouuke	[]	833	120	6.941666666666666
135_11.amc	Martial Arts Walks	Yokogeri	[]	1018	120	8.483333333333333
136_01.amc	Weird Walks	Walk Bent Forward	[]	362	120	3.0166666666666666
136_02.amc	Weird Walks	Walk Bent Forward	[]	357	120	2.975
136_03.amc	Weird Walks	Walk Backwards Bent Forward	[]	497	120	4.141666666666667
136_04.amc	Weird Walks	Walk Backwards Bent Forward	[]	527	120	4.391666666666667
136_05.amc	Weird Walks	Walk on Toes Bent Forward	[]	425	120	3.5416666666666665
136_06.amc	Weird Walks	Walk on Toes Bent Forward	[]	392	120	3.2666666666666666
136_07.amc	Weird Walks	Walk Backward on Toes Bent Forward	[]	460	120	3.8333333333333335
136_08.amc	Weird Walks	Walk Backward on Toes Bent Forward	[]	554	120	4.616666666666666
136_09.amc	Weird Walks	Walk Crouched	[]	470	120	3.9166666666666665
